"iso2c","year","GDPpercap","GDPgrowth","inflation_cpi","inflation_def","development","GNIpercap","export","currentaccount","budget","ext_debt","currency_debt","country","current_account_WEO","fiscal_balance_WEO"
"SG",2006,147794117647.059,8.8601961142317,1.02091633466128,1.71998437566951,NA,32080,340079466308.635,24.9565439566965,6.1800838886878,NA,NA,"Singapore","24.957","7.005"
"SG",2005,127417879442.861,7.48915745881867,0.425106276569082,2.22616880307334,NA,28370,288065621343.459,21.8709507055458,6.38833614681668,NA,NA,"Singapore","21.871","7.792"
"SG",2004,114186643421.944,9.54917547645715,1.66272719863072,4.24990305743933,NA,25650,247026624607.918,NA,3.8932339904094,NA,NA,"Singapore","17.959","5.917"
"SG",2003,97002305536.1569,4.43532814708175,0.507905300237539,-1.70764029576796,NA,23110,199011432015.383,NA,2.93794283644919,NA,NA,"Singapore","22.576","5.983"
"SG",2002,91941791943.6165,4.21168655203606,-0.391676866585073,-1.2487471250255,NA,21760,170978886827.7,NA,4.58665163497032,NA,NA,"Singapore","13.331","4.407"
"SG",2001,89285087394.9509,-0.952290065929034,0.997197956155958,-2.24282005144944,NA,21990,164712615932.434,NA,5.51964349229031,NA,NA,"Singapore","13.507","4.045"
"SG",2000,95835970989.329,8.89754441764912,1.36162392448453,3.7392030918222,NA,23670,181303682019.533,NA,11.0635845917235,NA,NA,"Singapore","10.599","8.931"
"SG",1999,86285332761.7027,6.09520449340511,0.0167098337370675,-3.8988380498318,NA,23420,152885737491.814,NA,12.1388117188456,NA,NA,"Singapore","16.789","5.505"
"SG",1998,85707550880.7849,-2.22522974266603,-0.267502292876131,-1.35733809897339,NA,24010,143641527603.641,NA,10.8700274609019,NA,NA,"Singapore","21.519","1.59"
"SG",1997,100163601638.149,8.29111770788167,2.00358618538961,1.03542689009718,NA,27750,170184474176.478,NA,20.2281414840291,NA,NA,"Singapore","15.232","9.423"
"SG",1996,96400967111.4728,7.53193391059581,1.38318052481878,1.47140697954092,NA,25640,169735439103.714,NA,16.3430548086395,NA,NA,"Singapore","14.398","8.476"
"SG",1995,87891560102.3018,7.02804584993588,1.72053384788522,3.28943548375922,NA,23610,159278525443.161,NA,19.0125972002476,NA,NA,"Singapore","16.403","11.71"
"SG",1994,73775659012.0859,10.9254561109025,3.10013262599504,3.6734800777716,NA,20780,122465752976.241,NA,20.3375331223677,NA,NA,"Singapore","15.385","14.866"
"SG",1993,60644916395.4288,11.5373874387325,2.28929964388639,3.40231394127679,NA,17760,97966393133.5999,NA,17.5865781537818,NA,NA,"Singapore","6.885","15.698"
"SG",1992,52157482248.4601,7.08760094518976,2.26307118702852,0.996002492502598,NA,15720,84309889705.1299,NA,12.6631890662737,NA,NA,"Singapore","11.282","12.849"
"SG",1991,45473126682.2957,6.68707621784466,3.42570173078644,4.43343073509557,NA,13450,76629272669.3873,NA,9.25186902265995,NA,NA,"Singapore","10.667","9.348"
"SG",1990,38899863910.5488,10.0442104810607,3.46075338652823,4.65075057951863,NA,12040,68912994703.5458,NA,10.5138049535296,NA,NA,"Singapore","7.963","11.218"
"SX",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SX",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sint Maarten (Dutch part)",NA,NA
"SK",2014,NA,NA,NA,NA,3.5,NA,NA,NA,NA,90314375000,NA,"Slovak Republic","1.902","-2.892"
"SK",2013,97707323420.0744,1.42469516611389,1.40047368963081,0.519030239798198,3.7,17810,90821848114.7106,2.07350219623738,NA,76641998250,NA,"Slovak Republic","2.149","-2.762"
"SK",2012,92746685082.8729,1.60200715827344,3.60610263522871,1.26398773893261,4,17400,85142703327.7657,2.1989223897088,-4.52690652598412,67635857250,NA,"Slovak Republic","2.229","-4.488"
"SK",2011,97525386433.1387,2.70432870627968,3.919285991463,1.64926631274763,3.9,17430,83209146510.9814,-2.0786636261009,-4.82117945934966,72523930500,NA,"Slovak Republic","-3.765","-4.763"
"SK",2010,89011919205.298,4.8273424833081,0.957018132975108,0.486337238937736,3.9988431283,17130,68086807947.0199,-3.64029375720632,-6.64329497580136,64045800000,NA,"Slovak Republic","-3.721","-7.54"
"SK",2009,88634272020.0056,-5.29025810560874,1.61510464058242,-1.1636116612663,4.1247601934,17010,59950109752.7091,-3.56641702465443,-7.23743352184376,62943125000,NA,"Slovak Republic","-2.593","-8.026"
"SK",2008,99832535520.7265,5.44667357842461,4.59817976325019,2.83350961360109,4.25451079421769,17110,80305185293.6868,-6.19585276857544,-1.98944495940532,52765825000,NA,"Slovak Republic","-6.25","-2.091"
"SK",2007,86030964960.3066,10.6811717572521,2.75672371638144,1.12660020217361,4.47619047619048,14840,71870520120.4489,-4.76873292760679,-1.67670726212087,38995899875,NA,"Slovak Republic","-5.318","-1.815"
"SK",2006,70450243382.2607,8.25914225262603,4.48333120449607,2.92373447635721,NA,12880,57202157822.1051,-5.58903981585315,-3.02142338668632,30392249938.75,NA,"Slovak Republic","-7.844","-3.173"
"SK",2005,62676556398.4579,6.53847101782607,2.70908494588389,2.45178660994448,NA,11330,45170850640.4676,-6.38940745490371,-2.53902935061062,26997400078.75,NA,"Slovak Republic","-8.461","-2.814"
"SK",2004,57329422647.1319,5.24149467865536,7.54850088183416,5.78415431830068,NA,9030,39331391854.9789,NA,-2.93908463084334,19868200033.25,NA,"Slovak Republic","-7.854","-2.359"
"SK",2003,46810992099.3228,5.41142944185853,8.55414305406616,5.35699004118713,NA,6960,29063816027.088,NA,-3.11574110990662,16738399921,NA,"Slovak Republic","-5.933","-2.776"
"SK",2002,35144769433.4651,4.71436017514115,3.3233106504194,3.95338854181722,NA,6020,20166897233.2016,NA,NA,NA,NA,"Slovak Republic","-7.903","-8.217"
"SK",2001,30699979418.3445,3.32335344732206,7.32963091519126,5.0882347506827,NA,5710,17744742729.3065,NA,NA,NA,NA,"Slovak Republic","-8.283","-6.509"
"SK",2000,29110067256.311,1.2131430131908,12.0357767839783,9.37375254961681,NA,5520,15741167311.5902,NA,NA,NA,NA,"Slovak Republic","-3.397","-12.268"
"SK",1999,30409021947.5815,-0.201672705497629,10.5704457503226,7.28450818870566,NA,5360,14440640315.3633,NA,NA,NA,NA,"Slovak Republic","-5.641","-7.424"
"SK",1998,29821795502.8527,3.99414638266707,6.69827190701943,4.99661536669286,NA,5410,13917320729.3881,NA,NA,NA,NA,"Slovak Republic","-9.525","-5.335"
"SK",1997,27658295003.9651,6.06013538465575,6.10953346855985,4.86301728828774,NA,5400,15231710660.4735,NA,NA,NA,NA,"Slovak Republic","-9.131","-6.309"
"SK",1996,27821913814.9556,6.75714723423076,5.80925495405762,4.45144703575779,NA,5000,14547182509.5057,NA,NA,NA,NA,"Slovak Republic","-9.896","n/a"
"SK",1995,25733043137.2549,5.84349551508008,9.88716888172505,9.89107215271443,NA,4200,14586752941.1765,NA,NA,NA,NA,"Slovak Republic","1.989","n/a"
"SK",1994,20079363625.5784,6.20553021508397,13.4101334804954,13.4484866968922,NA,NA,11677042353.7786,NA,NA,NA,NA,"Slovak Republic","4.29","n/a"
"SK",1993,16452201100.9604,1.90132733702325,NA,15.5779094100308,NA,NA,9071314125.08784,NA,NA,NA,NA,"Slovak Republic","-4.856","n/a"
"SK",1992,15431288006.2104,NA,NA,NA,NA,NA,10257828308.9662,NA,NA,NA,NA,"Slovak Republic","n/a","n/a"
"SK",1991,14213045493.8806,NA,NA,NA,NA,NA,6212187167.75869,NA,NA,NA,NA,"Slovak Republic","n/a","n/a"
"SK",1990,12694544692.7374,NA,NA,NA,NA,NA,3177656297.613,NA,NA,NA,NA,"Slovak Republic","n/a","n/a"
"SI",2014,NA,NA,NA,NA,5,NA,NA,NA,NA,58513042850.6667,NA,"Slovenia","5.894","-4.98"
"SI",2013,47987303637.812,-0.998266654188811,1.76035123924069,1.39570527276831,5.1,23210,35842143653.744,6.14153723919125,NA,54137435265.5,NA,"Slovenia","6.766","-13.801"
"SI",2012,46262305280.7401,-2.63954587743157,2.59829764256151,0.308344326302873,5.2,23290,33885954773.2237,3.21309519700662,-3.54423801638108,54617671125.75,NA,"Slovenia","3.545","-3.141"
"SI",2011,51248860578.2597,0.612758706559191,1.810579920864,1.17142400045218,5.2,24560,36088561301.0842,0.402463379815115,-5.81664733935798,57742235167.75,NA,"Slovenia","0.518","-5.504"
"SI",2010,47972988741.7219,1.22167974038125,1.84096534653466,-1.06105460355333,5.2983827488,24540,30857957748.3444,-0.123520956217733,-5.38748302576866,54560231471.5,NA,"Slovenia","-0.071","-5.242"
"SI",2009,50244793831.6199,-7.79727658031463,0.855920114122654,3.35554074641607,5.2482252541,24390,28761465684.9125,-0.468480342239691,-5.31611530119505,55288224802,NA,"Slovenia","-0.392","-5.42"
"SI",2008,55589849128.4605,3.30013027653622,5.65184626978143,4.5122470525631,4.81288553549201,24680,36749801083.9315,-5.32670375513574,-0.185776182880165,58386624138.5,NA,"Slovenia","-5.245","-0.27"
"SI",2007,48114688201.4782,6.94164550999352,3.61116533281289,4.16865348469133,4.45212963088814,21950,32524114700.2464,-4.18846849960068,0.147191358064948,44231592607.75,NA,"Slovenia","-4.03","0.258"
"SI",2006,39585411480.4822,5.65599898103788,2.46256156403901,2.18824670212265,NA,19970,25609937553.0695,-1.75812589100696,-0.716019584413014,28962238178.75,NA,"Slovenia","-1.68","-0.792"
"SI",2005,36344911638.3462,4.00300779074169,2.47745439639273,1.55022972714343,NA,18460,21654276775.3984,-1.87233912348278,-1.46166034204726,22539311523,NA,"Slovenia","-1.675","-1.025"
"SI",2004,34470563470.0842,4.35179541456678,3.58902679606162,3.31608529109369,NA,15710,18947171242.5275,NA,-1.20069453990942,18458545387.25,NA,"Slovenia","-2.576","-1.287"
"SI",2003,29698471223.4945,2.84208319674558,5.57880186053464,5.6543019800322,NA,12700,15115289437.7461,NA,-1.28510235794189,14838301890.5,NA,"Slovenia","-0.692","-1.276"
"SI",2002,23563028318.6541,3.83630528902799,7.47008752910945,7.58020955719765,NA,10990,12289903672.9795,NA,-2.54260096847821,10770417725.5,NA,"Slovenia","1.109","-1.421"
"SI",2001,20875944894.3895,2.94936526389615,8.4224846275235,8.67087374713856,NA,11000,10803076033.3376,NA,-1.06940901671048,8159383089.5,NA,"Slovenia","0.229","-1.247"
"SI",2000,20341391805.5921,4.15543400024541,8.87880367807372,5.447243652955,NA,11350,10171835708.919,NA,-1.07976487993343,NA,NA,"Slovenia","-3.073","-1.208"
"SI",1999,22689556844.7347,5.27435390509221,6.14945347974283,6.59013716644299,NA,11370,10016921005.2129,NA,-0.627986731875955,NA,NA,"Slovenia","-4.903","-0.565"
"SI",1998,22123896860.0012,3.28563146785122,7.91334681633715,7.39285007299225,NA,11050,10517875330.4521,NA,-0.80806586085992,NA,NA,"Slovenia","-1.93","-0.696"
"SI",1997,20749932683.1486,5.11438024893553,8.36176972406888,8.42852192019417,NA,11300,9875683252.0759,NA,-1.22526949320821,NA,NA,"Slovenia","-0.968","-1.029"
"SI",1996,21478225398.0496,3.51628118705096,9.79228486646888,11.3875843969934,NA,NA,9920650569.85815,NA,0.147903930102124,NA,NA,"Slovenia","-1.253","0.283"
"SI",1995,21274122281.8765,NA,13.4629341627788,NA,NA,NA,9702442293.04758,NA,-0.142777313746685,NA,NA,"Slovenia","-1.452","0.036"
"SI",1994,NA,NA,20.9935394844134,NA,NA,NA,8058745302.47652,NA,NA,NA,NA,"Slovenia","4.168","n/a"
"SI",1993,NA,NA,32.8583333333328,NA,NA,NA,6954748743.51819,NA,NA,NA,NA,"Slovenia","1.702","n/a"
"SI",1992,NA,NA,NA,NA,NA,NA,7385796186.88646,NA,NA,NA,NA,"Slovenia","5.663","n/a"
"SI",1991,NA,NA,NA,NA,NA,NA,9888731996.51792,NA,NA,NA,NA,"Slovenia","n/a","n/a"
"SI",1990,NA,NA,NA,NA,NA,NA,14735466114.2144,NA,NA,NA,NA,"Slovenia","n/a","n/a"
"SB",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solomon Islands","-14.748","-1.644"
"SB",2013,1096396926.91144,2.95066851083448,5.39136388587561,6.80593435804211,NA,1600,5.98e+08,-4.49476620650732,NA,NA,203972000,"Solomon Islands","-8.404","4.286"
"SB",2012,989911515.876036,4.85859318346628,5.91200602491155,4.62011344674676,NA,1490,635199748.679811,1.41991448372646,NA,NA,228147000,"Solomon Islands","0.227","3.933"
"SB",2011,868574141.232093,10.7037730800107,7.34270706018,9.06456150802629,NA,1160,541990264.128826,-8.94808828866943,NA,NA,257503000,"Solomon Islands","-6.732","9.031"
"SB",2010,681587104.773714,7.81881130986729,1.0514816332104,5.88511339135935,NA,930,336022442.653441,-32.9330147134346,NA,NA,230757000,"Solomon Islands","-30.822","6.248"
"SB",2009,597765363.128492,-4.72787245739418,7.09271716876283,7.23411898361199,NA,820,234921787.709497,-23.1979415927103,NA,NA,172446000,"Solomon Islands","-21.441","1.774"
"SB",2008,608292551.761226,7.09449514277303,17.3200651968774,11.4405272502026,NA,980,269473600.430223,-19.4663763607089,NA,NA,166904000,"Solomon Islands","-20.461","-0.177"
"SB",2007,516209150.326797,7.32000126370329,7.66602013484805,5.88005647254973,NA,960,2.15e+08,-16.4816286879337,NA,NA,178329000,"Solomon Islands","-15.719","1.732"
"SB",2006,456735444.86792,6.94664999831065,11.2199870214146,4.26297532316664,NA,970,165054540.675516,-10.2799377117705,NA,NA,174504000,"Solomon Islands","-9.059","-1.313"
"SB",2005,413909879.281265,5.42119323241317,7.330663416333,5.3008409837805,NA,900,141024449.195872,-21.7926783595094,NA,NA,167387000,"Solomon Islands","-6.718","-1.876"
"SB",2004,375109694.525921,4.89837094604692,6.98584202682568,7.16698019479853,NA,860,116022673.716452,NA,NA,NA,178061000,"Solomon Islands","16.803","5.352"
"SB",2003,332736306.539249,6.50000000000375,8.26946349334403,1.70284643865585,NA,840,87863701.3664202,NA,NA,NA,178935000,"Solomon Islands","6.626","6.072"
"SB",2002,341663053.747461,-2.8000000000024,10.9296341872692,12.2339490723613,NA,840,68560620.057277,NA,NA,NA,180739000,"Solomon Islands","-4.53","-1.428"
"SB",2001,400464593.025503,-7.97856504911965,6.92583732057426,3.73526583054604,NA,930,66123720.1501235,NA,NA,NA,164029000,"Solomon Islands","-6.784","-1.065"
"SB",2000,435101217.233417,-14.267483409904,7.88956186986721,10.7022723145807,NA,1010,104815729.957684,NA,NA,NA,156207000,"Solomon Islands","-8.015","-3.868"
"SB",1999,482214092.308964,-0.482600965203062,8.02036839296841,3.31924550239029,NA,1220,172092350.302805,NA,NA,NA,165886000,"Solomon Islands","3.086","-0.155"
"SB",1998,471177008.057148,1.78386763185007,12.3995038128069,5.60582815229877,NA,1320,170508347.869424,NA,NA,NA,154585000,"Solomon Islands","-1.316","2.981"
"SB",1997,567919502.811483,-1.43967384379981,8.08400135486048,6.25788767468754,NA,1440,219591595.146493,NA,NA,NA,139948000,"Solomon Islands","-4.19","-0.753"
"SB",1996,565163750.56079,1.60517799352708,11.7743563856636,12.1527118112865,NA,890,194537909.376402,NA,NA,NA,147495000,"Solomon Islands","-7.324","0.185"
"SB",1995,519334096.714525,8.22359204258822,9.6292197011623,6.84409342272276,NA,900,188114742.06524,NA,NA,NA,158741000,"Solomon Islands","-19.763","-0.487"
"SB",1994,464756638.512487,9.19381979501541,13.2560325916638,6.94735936735698,NA,830,170808774.381722,NA,NA,NA,154929000,"Solomon Islands","0.347","-0.13"
"SB",1993,410923236.189102,3.97645936058251,9.16866233321984,13.5879893961934,NA,750,158766508.768077,NA,NA,NA,150544000,"Solomon Islands","-2.486","-2.487"
"SB",1992,378778047.197842,12.6904463165456,10.7511603675285,13.1655233648727,NA,800,128410914.927769,NA,NA,NA,94292000,"Solomon Islands","-2.758","-1.064"
"SB",1991,320355090.61441,6.00418012540518,15.050130775937,7.24697306777023,NA,NA,107448062.472374,NA,NA,NA,129466000,"Solomon Islands","-16.269","-5.763"
"SB",1990,302515026.890225,NA,8.73759261848181,NA,NA,NA,90912685.8589054,NA,NA,NA,120499000,"Solomon Islands","-12.392","-3.911"
"SO",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somalia",NA,NA
"SO",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053896000,"Somalia",NA,NA
"SO",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3054629000,"Somalia",NA,NA
"SO",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053270000,"Somalia",NA,NA
"SO",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3045469000,"Somalia",NA,NA
"SO",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3045613000,"Somalia",NA,NA
"SO",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2969848000,"Somalia",NA,NA
"SO",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2965273000,"Somalia",NA,NA
"SO",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2858378000,"Somalia",NA,NA
"SO",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2770027000,"Somalia",NA,NA
"SO",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2869955000,"Somalia",NA,NA
"SO",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2858326000,"Somalia",NA,NA
"SO",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707489000,"Somalia",NA,NA
"SO",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580042000,"Somalia",NA,NA
"SO",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2579365000,"Somalia",NA,NA
"SO",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2624763000,"Somalia",NA,NA
"SO",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2635038000,"Somalia",NA,NA
"SO",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2561329000,"Somalia",NA,NA
"SO",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643161000,"Somalia",NA,NA
"SO",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2678444000,"Somalia",NA,NA
"SO",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2616163000,"Somalia",NA,NA
"SO",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500548000,"Somalia",NA,NA
"SO",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2446604000,"Somalia",NA,NA
"SO",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2449385000,"Somalia",NA,NA
"SO",1990,917044253.990258,-1.48407568424224,NA,215.466800659982,NA,150,89748802.7195687,NA,NA,NA,2370267000,"Somalia",NA,NA
"ZA",2014,NA,NA,NA,NA,4.9,NA,NA,NA,NA,140666666666.667,NA,"South Africa","-5.736","-4.907"
"ZA",2013,350630133297.428,1.89062400968287,3.31109264667853,5.84814282091837,4.7,7190,109201665441.062,-5.84866565721105,NA,1.3625e+11,139844540000,"South Africa","-5.824","-4.407"
"ZA",2012,382337636447.523,2.46686949385206,2.206588237967,4.45590562735427,4.7,7460,114396661268.329,-5.23528348869399,-4.64981189028405,1.33e+11,144871114000,"South Africa","-5.242","-4.267"
"ZA",2011,403894316554.738,3.59927900475745,10.932148652268,5.8744038125849,4.7,6850,123615571737.613,-2.34691413260215,-4.35681452734585,1.1725e+11,116119161000,"South Africa","-2.322","-4.003"
"ZA",2010,365208432989.369,3.13996306452515,4.26234354981774,7.6533107229734,4.7451007624,6000,103665618120.46,-1.92297158379265,-4.07423075878276,98851250000,107130594000,"South Africa","-1.968","-4.926"
"ZA",2009,284183101099.752,-1.52618161417925,7.12999999999991,8.3719230129973,4.6620694482,5630,77556911881.0454,-3.99495495230553,-5.11989867425226,77932250000,81359978000,"South Africa","-4.031","-4.92"
"ZA",2008,273141750192.768,3.62210300000285,11.5364507696777,8.00644447553123,4.40377125343883,5750,98005339806.4129,-7.36235665137524,-0.681812642228953,77456250000,70696358000,"South Africa","-7.174","-0.478"
"ZA",2007,286171830700.042,5.54775691465541,7.09841980838615,8.07894945030039,4.39741861221001,5690,90077093237.8947,-6.9952172567197,1.07624052356307,6.9173e+10,72832572000,"South Africa","-6.971","1.299"
"ZA",2006,261007039378.852,5.60371769264749,4.64162489421274,6.52761311561964,NA,5420,78317824613.9885,-5.26607344104975,0.910139174458618,5.8009e+10,59381328000,"South Africa","-5.307","0.732"
"ZA",2005,247051562311.219,5.27711699155013,3.39929994614965,5.44467392510137,NA,4810,67643778942.0634,-3.44804500740984,-0.189232643490282,47691250000,44736852000,"South Africa","-3.469","-0.348"
"ZA",2004,219092936699.386,4.55454340366084,1.38538183307178,6.37189422568967,NA,3600,57889752492.0884,NA,-1.96428533576208,42346500000,43181221000,"South Africa","-3.035","-1.219"
"ZA",2003,168219325183.617,2.94907442469355,5.85897991619706,5.55022978255842,NA,2840,46899770525.5484,NA,-2.65226354911488,37095434210,37138448000,"South Africa","-0.99","-1.86"
"ZA",2002,111100858130.227,3.6678376110939,9.16403785488946,10.7494524054184,NA,2610,36578052617.3983,NA,-1.61747301222967,3.4002e+10,33719581000,"South Africa","0.827","-1.113"
"ZA",2001,118478986833.533,2.73542314981184,5.70190063354463,7.66692594188582,NA,2830,35694800207.9563,NA,-0.916660355549987,NA,24603875000,"South Africa","0.281","-1.161"
"ZA",2000,132877640152.963,4.15458852163503,5.33895328415865,8.80954479071366,NA,3050,37034202455.0559,NA,-1.9607156079842,NA,25435196000,"South Africa","-0.129","-1.579"
"ZA",1999,133183581576.24,2.35812859884051,5.18149071765043,7.07322944321498,NA,3150,33741636818.493,NA,NA,NA,24536864000,"South Africa","-0.511","n/a"
"ZA",1998,134295554247.468,0.51738274304229,6.88055281342548,7.71041282061115,NA,3290,34450654228.0071,NA,NA,NA,24778637000,"South Africa","-1.764","n/a"
"ZA",1997,148814165959.858,2.64676431942338,8.59777015437385,8.10647544093604,NA,3680,36601648494.6164,NA,NA,NA,30071801000,"South Africa","-1.492","n/a"
"ZA",1996,143731991365.36,4.30669621058681,7.35412590631843,8.08966150665368,NA,3760,35543982792.7444,NA,NA,NA,26050001000,"South Africa","-1.151","n/a"
"ZA",1995,151113087810.184,3.11569571934926,8.68042526579104,10.2503259522152,NA,3740,34412206772.1049,NA,NA,NA,25357999000,"South Africa","-1.65","n/a"
"ZA",1994,135777918777.89,3.23409924659654,8.93854748603356,9.59401015789658,NA,3610,30010716716.7571,NA,NA,NA,21671001000,"South Africa","0.012","n/a"
"ZA",1993,130405965475.799,1.23361340068119,9.71744655404405,13.0875688778371,NA,3460,29312905368.2055,NA,NA,NA,NA,"South Africa","2.13","n/a"
"ZA",1992,130513031860.232,-2.13704171558226,13.8747020769493,14.5711517081314,NA,3320,27855752306.0457,NA,NA,NA,NA,"South Africa","1.504","n/a"
"ZA",1991,120225332350.71,-1.01830801517342,15.3347732181424,15.7270086956386,NA,3320,26149497467.692,NA,NA,NA,NA,"South Africa","1.178","n/a"
"ZA",1990,112013934439.905,-0.317783203071258,14.3209876543208,15.5215071950484,NA,3390,27148933133.8563,NA,NA,NA,NA,"South Africa","1.379","n/a"
"SS",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan","-2.512","-8.964"
"SS",2013,11804406779.661,13.1297311406943,NA,0.632519552624572,NA,950,2147118644.0678,NA,NA,NA,NA,"South Sudan","3.996","-6.891"
"SS",2012,10368813559.322,-46.0821223743007,NA,6.46858279303815,NA,840,1049491525.42373,NA,NA,NA,NA,"South Sudan","-27.69","-16.326"
"SS",2011,18831595688.2841,-4.64031673600859,47.2768607294653,54.1430715752922,NA,940,12443187842.375,NA,NA,NA,NA,"South Sudan","17.499","4.284"
"SS",2010,15728045817.4245,5.49341639529945,1.17,21.6279694000805,NA,1080,9662443595.97362,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2009,12231362022.6859,5.04164187983342,5.00892575868947,-17.2939729397294,NA,NA,7377262100.61477,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2008,15550136278.8696,NA,NA,NA,NA,NA,10267297853.0101,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan","n/a","n/a"
"SS",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan","n/a","n/a"
